# Generated by generate_dummy_data.py on 2025-09-10T19:19:03.798929Z
id,meter_id,agent_id,reading_value,reading_timestamp,photo_url,notes,location,verified,created_at
4b424506-c8a2-47d3-905d-f8c04ba48cb9,8c1327d8-4ce3-48b6-bb24-066ddc2250da,88aab07d-65ad-43ca-95b4-81031d7605d0,9953.82,2025-09-04T19:19:03.782057Z,,,SRID=4326;POINT(4.911513990756674 10.05904975510205),False,2025-09-04T20:08:03.782057Z
78d94084-cfd2-48e1-b2b5-cfffe4242a95,0d7e49de-4048-4036-8c9e-6d65b1d04503,738b9849-27fd-4b11-9504-00b5daf86ced,3104.87,2025-08-28T19:19:03.782067Z,,,SRID=4326;POINT(3.5273398441573978 8.57349472148475),True,2025-08-28T20:14:03.782067Z
89b45ace-e7ad-4976-8476-7b8f781f9e6e,34c9fd11-f25e-4195-86c8-9838acc3dddb,4646944b-b09d-497d-bf6c-8cd5a9ece57f,1136.84,2025-08-24T19:19:03.782076Z,,Them key moment lead.,SRID=4326;POINT(5.090713249406078 9.946760765792023),True,2025-08-24T20:01:03.782076Z
5fba24e5-503e-4442-a6c3-f6ec87a79b2a,ab2e9c16-d71c-4c87-ad22-1141a734dadd,98096be2-ec9f-42cd-bec0-54f54b48c219,7030.79,2025-08-13T19:19:03.782098Z,,,SRID=4326;POINT(3.515408556917406 8.582397567805247),True,2025-08-13T19:21:03.782098Z
5c7068a3-baad-46d4-9b27-9e3a3ca16af6,7271ad5a-0d5a-4053-9f2a-07705639566d,738b9849-27fd-4b11-9504-00b5daf86ced,2731.73,2025-09-09T19:19:03.782108Z,,,SRID=4326;POINT(4.537615974882079 9.594902594634757),True,2025-09-09T19:33:03.782108Z
88a8d007-cb50-4277-b67f-9054aa4d142c,e700bb12-995e-45bf-a953-f08a504782e9,738b9849-27fd-4b11-9504-00b5daf86ced,5700.12,2025-08-20T19:19:03.782119Z,,,SRID=4326;POINT(4.571312451440512 9.586642802359899),True,2025-08-20T19:56:03.782119Z
c43eb4dd-9d76-4a38-af3b-2ea99059b77c,41cd4eb7-9dbd-4578-91b7-c48d6c38fd8c,738b9849-27fd-4b11-9504-00b5daf86ced,9696.03,2025-08-27T19:19:03.782129Z,,,SRID=4326;POINT(3.4993523124960872 8.563350791785044),True,2025-08-27T19:25:03.782129Z
4c349bd0-eeb7-44a5-9265-ef04386f18e6,6c2aaf2e-9111-4c0d-971e-951966b17721,88aab07d-65ad-43ca-95b4-81031d7605d0,9072.08,2025-09-05T19:19:03.782139Z,,,SRID=4326;POINT(4.088297603137262 9.045702805171809),True,2025-09-05T19:53:03.782139Z
12350209-868b-43eb-aff1-b619befa3657,9128f7e7-43fa-4b35-9080-0ca9da3a4b0f,4646944b-b09d-497d-bf6c-8cd5a9ece57f,2061.59,2025-08-20T19:19:03.782149Z,,,SRID=4326;POINT(4.913945829245823 9.949602905621493),True,2025-08-20T20:17:03.782149Z
afdd2637-44e7-436a-b087-e540c57c92fc,41c5ba5b-243d-49a6-abc5-9bc06bc181d9,738b9849-27fd-4b11-9504-00b5daf86ced,1303.26,2025-08-23T19:19:03.782159Z,https://picsum.photos/200/300?image=37,Improve pressure child light.,SRID=4326;POINT(4.589184861936018 9.5875171399128),True,2025-08-23T19:56:03.782159Z
21793d14-0498-480c-9d74-e1cb723957d5,4fe21e46-2abb-4e36-8b5b-6dc42664feb6,98096be2-ec9f-42cd-bec0-54f54b48c219,9847.76,2025-09-01T19:19:03.782177Z,https://picsum.photos/200/300?image=38,,SRID=4326;POINT(4.416510564596693 9.44807612981555),True,2025-09-01T20:18:03.782177Z
aefabd4e-960e-4340-99e1-c139fc9d2780,c9696b68-439d-4859-94cf-63aa53b89f2c,88aab07d-65ad-43ca-95b4-81031d7605d0,3581.55,2025-09-03T19:19:03.782187Z,,Full realize power system system.,SRID=4326;POINT(5.067813363411011 9.974235393996226),True,2025-09-03T19:53:03.782187Z
502e8814-0f1a-4990-bb9e-cc911b350a8e,20f78045-a2cb-4c29-bee0-95247e73e876,738b9849-27fd-4b11-9504-00b5daf86ced,4613.98,2025-08-12T19:19:03.782205Z,,,SRID=4326;POINT(5.4250483960656934 10.53473369823008),True,2025-08-12T19:58:03.782205Z
ace04861-ecf8-4418-bdc7-d0c652ab5ccc,ab2e9c16-d71c-4c87-ad22-1141a734dadd,738b9849-27fd-4b11-9504-00b5daf86ced,8840.84,2025-09-08T19:19:03.782215Z,,Here first responsibility service their along attention.,SRID=4326;POINT(3.5150616268243726 8.58396504070126),True,2025-09-08T19:41:03.782215Z
30b84539-6bb8-4108-8f2b-81e00a5b8c35,f38c1138-651e-4d56-8a41-75dcb4aa08be,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,8212.87,2025-08-28T19:19:03.782234Z,https://picsum.photos/200/300?image=42,,SRID=4326;POINT(5.064816309047149 9.92422244394903),True,2025-08-28T19:42:03.782234Z
1243895a-aa0d-4b95-b8e1-b38cf0455e4f,cb3e9a9b-d77d-48eb-87b5-1ed6b1c5d545,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,7775.15,2025-08-27T19:19:03.782265Z,,,SRID=4326;POINT(4.592267601236303 9.496474217004085),True,2025-08-27T20:18:03.782265Z
7d628a7c-3456-4730-ba22-53053238ff1c,0d7e49de-4048-4036-8c9e-6d65b1d04503,98096be2-ec9f-42cd-bec0-54f54b48c219,1946.35,2025-09-01T19:19:03.782276Z,https://picsum.photos/200/300?image=44,,SRID=4326;POINT(3.5274231374696403 8.57379378924507),True,2025-09-01T19:33:03.782276Z
701f52ea-4497-4410-bd61-7fa7629de6f4,04d6dfdf-e420-432e-976b-630e2b1ada07,98096be2-ec9f-42cd-bec0-54f54b48c219,7707.86,2025-08-17T19:19:03.782285Z,,,SRID=4326;POINT(5.008311235155925 10.070796687110628),True,2025-08-17T19:32:03.782285Z
83532ca8-7905-4fbf-96ae-4fd6683a2868,ab2e9c16-d71c-4c87-ad22-1141a734dadd,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,3190.18,2025-08-17T19:19:03.782312Z,,Range explain dinner bed within set region beyond.,SRID=4326;POINT(3.5155315532086377 8.584035988491358),True,2025-08-17T20:01:03.782312Z
d31eba02-0b21-4967-9236-15f4a7f5dbc7,20f78045-a2cb-4c29-bee0-95247e73e876,4646944b-b09d-497d-bf6c-8cd5a9ece57f,490.88,2025-09-02T19:19:03.782351Z,,,SRID=4326;POINT(5.4241075355586235 10.535777298106792),False,2025-09-02T19:24:03.782351Z
a25e5f42-62db-412f-b31c-246a86bd38cf,9128f7e7-43fa-4b35-9080-0ca9da3a4b0f,4646944b-b09d-497d-bf6c-8cd5a9ece57f,9568.61,2025-08-19T19:19:03.782364Z,,Really tough animal someone.,SRID=4326;POINT(4.915193364168548 9.949585152455954),True,2025-08-19T19:49:03.782364Z
7229579b-dac5-4d45-85c4-6bf9351dd389,cc0e878f-817b-4be7-b600-74e8911a080b,88aab07d-65ad-43ca-95b4-81031d7605d0,8607.0,2025-08-11T19:19:03.782384Z,,,SRID=4326;POINT(4.90425055075 9.958374127856027),True,2025-08-11T19:57:03.782384Z
2284e839-3e5f-475e-820e-3867bdc81441,97ed999c-c96f-4153-bdef-4f7799765a49,738b9849-27fd-4b11-9504-00b5daf86ced,5370.67,2025-08-26T19:19:03.782395Z,,Grow issue each include radio.,SRID=4326;POINT(4.034726186934983 8.943108560875341),True,2025-08-26T20:06:03.782395Z
9abb4d1c-0266-41ae-8090-df819dc2a102,49436430-5088-4d18-b715-1fba4817f3a3,4646944b-b09d-497d-bf6c-8cd5a9ece57f,2198.49,2025-08-25T19:19:03.782414Z,https://picsum.photos/200/300?image=51,,SRID=4326;POINT(5.57943789024589 10.414728497793996),True,2025-08-25T19:33:03.782414Z
a8605b0d-d6ad-4c2e-8158-f6ddfa92f70d,637fb8bf-8394-4a3f-98ca-26869e52fbd2,4646944b-b09d-497d-bf6c-8cd5a9ece57f,6041.12,2025-08-28T19:19:03.782425Z,,Color bad that people.,SRID=4326;POINT(5.009050785895327 9.930336500301847),True,2025-08-28T20:13:03.782425Z
9e23b162-48eb-4656-8796-913b288c3ece,e700bb12-995e-45bf-a953-f08a504782e9,738b9849-27fd-4b11-9504-00b5daf86ced,7974.39,2025-08-20T19:19:03.782443Z,,Marriage on discussion point least.,SRID=4326;POINT(4.570742764607257 9.58610905153425),True,2025-08-20T19:55:03.782443Z
02dbb2c9-e426-413d-9477-fff29b8932af,5d11d1f1-428c-489c-b2ec-2cd470d05ff0,4646944b-b09d-497d-bf6c-8cd5a9ece57f,2059.59,2025-09-10T19:19:03.782461Z,https://picsum.photos/200/300?image=54,,SRID=4326;POINT(4.031091645928308 8.902547202846154),True,2025-09-10T19:43:03.782461Z
c92dcff5-129f-4f91-bb41-15e45f2ef658,34c9fd11-f25e-4195-86c8-9838acc3dddb,738b9849-27fd-4b11-9504-00b5daf86ced,5010.52,2025-08-13T19:19:03.782472Z,,Together let explain.,SRID=4326;POINT(5.091120479146214 9.946434170951349),True,2025-08-13T20:10:03.782472Z
f9a8e7ec-4f5f-42e7-8f7b-4393dc8012ab,7c17d6b1-cc99-4074-b3eb-3bb3f7680f4b,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,8612.85,2025-08-15T19:19:03.782490Z,,Citizen kid generation onto police interesting economic.,SRID=4326;POINT(3.9999907279713667 9.0955102415017),True,2025-08-15T19:32:03.782490Z
e0cfa449-c570-4ffc-8771-392d9a4fe445,08b1a6ce-8d74-4f76-9d21-8a73230d8238,88aab07d-65ad-43ca-95b4-81031d7605d0,6676.62,2025-08-19T19:19:03.782508Z,,,SRID=4326;POINT(5.418530443629878 10.596268888284088),False,2025-08-19T19:36:03.782508Z
6145ebc6-a990-41af-aed2-c49abb34d8c2,6c2aaf2e-9111-4c0d-971e-951966b17721,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,3590.56,2025-08-26T19:19:03.782518Z,,,SRID=4326;POINT(4.088141585951317 9.045097854758865),True,2025-08-26T19:33:03.782518Z
e18f53c8-df52-4556-9214-32b80f0332fd,adceeb7f-7ec2-46c5-98f5-e17c74c32467,738b9849-27fd-4b11-9504-00b5daf86ced,1150.69,2025-08-11T19:19:03.782531Z,,,SRID=4326;POINT(4.031550370112072 8.94210683267933),False,2025-08-11T20:04:03.782531Z
dc0e500d-2dcf-4392-9bcc-770f22d4923a,62833521-fd8f-433c-866f-e01f7e604227,738b9849-27fd-4b11-9504-00b5daf86ced,6351.22,2025-08-13T19:19:03.782541Z,,,SRID=4326;POINT(4.494582994789794 9.402262506807842),True,2025-08-13T19:42:03.782541Z
d2e5e563-a6d9-4134-9664-f91de1c38bce,46c55f3e-7208-45c6-9994-7191c7224e32,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,5532.91,2025-09-09T19:19:03.782550Z,,,SRID=4326;POINT(4.983884702861934 10.012957521271515),True,2025-09-09T20:07:03.782550Z
3403cde6-d6ec-4f51-a098-d4a15bc34809,0019cf79-f6fc-41f3-8976-2a9734df3b65,738b9849-27fd-4b11-9504-00b5daf86ced,4481.97,2025-09-04T19:19:03.782561Z,,,SRID=4326;POINT(4.097028828001553 8.988428662560619),True,2025-09-04T20:15:03.782561Z
9e63b795-2e5d-48d9-baf7-97baca8c4331,d43de0c7-65bb-4413-b145-ae83c996407c,738b9849-27fd-4b11-9504-00b5daf86ced,1391.08,2025-08-16T19:19:03.782571Z,,,SRID=4326;POINT(5.53288977159663 10.443653817308244),True,2025-08-16T19:59:03.782571Z
9ce818ce-fd53-4e04-83dd-a9b55e923c22,198de46a-5668-4e28-9ba6-ac4a7dbd3298,4646944b-b09d-497d-bf6c-8cd5a9ece57f,1327.33,2025-08-21T19:19:03.782580Z,https://picsum.photos/200/300?image=64,,SRID=4326;POINT(3.523949800748679 8.591114821090722),False,2025-08-21T20:17:03.782580Z
83dfaf89-e1ba-454c-9058-1d37620e3ea7,59c2ee4d-4f62-47e6-9210-9c982b2de85e,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,9375.79,2025-08-26T19:19:03.782590Z,,Current his low down occur.,SRID=4326;POINT(4.454048527549936 9.498724805682565),True,2025-08-26T19:29:03.782590Z
fa507f30-d496-487e-a090-f0500311c220,46c55f3e-7208-45c6-9994-7191c7224e32,738b9849-27fd-4b11-9504-00b5daf86ced,5934.67,2025-08-19T19:19:03.782608Z,https://picsum.photos/200/300?image=66,,SRID=4326;POINT(4.9828184945498055 10.01289690970535),True,2025-08-19T20:02:03.782608Z
0c3fb80a-ae38-4ae3-a48d-62bd70c5e362,9cb86da5-413c-4b6a-8cb6-cb0c7f4ee5f4,4646944b-b09d-497d-bf6c-8cd5a9ece57f,2147.49,2025-09-07T19:19:03.782618Z,https://picsum.photos/200/300?image=67,Fast recognize against stop how account ten.,SRID=4326;POINT(5.420168993685375 10.580826086585008),True,2025-09-07T20:18:03.782618Z
707cb305-a5c2-4ee2-99bf-33910ab227f9,0491b1c2-6887-4db2-9627-2ce055593f95,88aab07d-65ad-43ca-95b4-81031d7605d0,9637.39,2025-08-17T19:19:03.782636Z,https://picsum.photos/200/300?image=68,Treat seat strategy.,SRID=4326;POINT(4.511251577561102 9.43297515480156),True,2025-08-17T19:41:03.782636Z
df55092a-56b2-4582-a92c-79086b8a3632,ac97bdca-72e6-4251-b04f-145e78a44e3d,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,7174.04,2025-08-30T19:19:03.782654Z,,,SRID=4326;POINT(3.5285449995601526 8.426337302140396),False,2025-08-30T20:04:03.782654Z
47d8055e-5e5d-4a74-9e2f-66e03403bed7,0019cf79-f6fc-41f3-8976-2a9734df3b65,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,2156.1,2025-08-25T19:19:03.782664Z,,,SRID=4326;POINT(4.096416894632617 8.989241910254036),True,2025-08-25T19:34:03.782664Z
ae09fae4-9a28-42ba-86c7-1f009e9c0d98,32c6d1d9-31b9-437b-90e0-c2956270a0cd,4646944b-b09d-497d-bf6c-8cd5a9ece57f,465.64,2025-08-19T19:19:03.782678Z,,Simply discover soon despite couple.,SRID=4326;POINT(5.09838936947591 9.991071207451085),True,2025-08-19T20:16:03.782678Z
bf3677ad-a2ad-4fad-b50a-6f423a2128f8,e700bb12-995e-45bf-a953-f08a504782e9,98096be2-ec9f-42cd-bec0-54f54b48c219,6881.76,2025-08-30T19:19:03.782696Z,https://picsum.photos/200/300?image=72,,SRID=4326;POINT(4.5711179575197365 9.587362020085491),False,2025-08-30T19:41:03.782696Z
df759e13-9a69-48fb-bd84-f0a42570e290,46c55f3e-7208-45c6-9994-7191c7224e32,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,4590.63,2025-08-14T19:19:03.782706Z,,,SRID=4326;POINT(4.982539088003808 10.012799374970816),True,2025-08-14T20:05:03.782706Z
a89869dc-1db1-4489-90df-5e77e5085dac,c4e89c69-cd4e-49f2-8871-8bdf77017cec,98096be2-ec9f-42cd-bec0-54f54b48c219,5115.18,2025-08-29T19:19:03.782715Z,,,SRID=4326;POINT(4.480430343656149 9.408337176195207),False,2025-08-29T19:51:03.782715Z
2ca178a3-d323-42bc-a1aa-ae2b09787b95,5d11d1f1-428c-489c-b2ec-2cd470d05ff0,88aab07d-65ad-43ca-95b4-81031d7605d0,1615.03,2025-08-22T19:19:03.782724Z,,,SRID=4326;POINT(4.0326982479007984 8.901407224578419),True,2025-08-22T20:15:03.782724Z
65b4fc06-6634-4c3c-aed0-f6cec4136b52,9cb86da5-413c-4b6a-8cb6-cb0c7f4ee5f4,4646944b-b09d-497d-bf6c-8cd5a9ece57f,7686.85,2025-08-22T19:19:03.782734Z,,,SRID=4326;POINT(5.419847762783862 10.58096297507359),True,2025-08-22T19:41:03.782734Z
389bc14b-ecf8-463a-b9fb-4336a79f1089,2278d2e3-a8c9-40d4-a1fb-efe1133b6f7b,738b9849-27fd-4b11-9504-00b5daf86ced,9944.95,2025-09-06T19:19:03.782743Z,https://picsum.photos/200/300?image=77,Question return process stuff pick.,SRID=4326;POINT(3.594434768456444 8.545955300495702),True,2025-09-06T19:20:03.782743Z
7da3567a-1adb-44c3-a99e-73fc09466549,269f2af0-74ed-4b76-8317-b1906c383b2e,88aab07d-65ad-43ca-95b4-81031d7605d0,406.44,2025-08-17T19:19:03.782761Z,,Position final kid often run bed far section.,SRID=4326;POINT(3.9308492620024706 9.083779174672628),False,2025-08-17T20:05:03.782761Z
ef61622e-2edf-4148-a06c-89930f9b0dc6,269f2af0-74ed-4b76-8317-b1906c383b2e,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,2403.06,2025-08-14T19:19:03.782780Z,,,SRID=4326;POINT(3.9307448714702926 9.084476052049263),True,2025-08-14T20:01:03.782780Z
424dc968-d3cd-456d-ac58-f37c22ceed08,c2b5f60d-b229-4986-9019-91fa5b536827,3f68e10c-fb15-4bfa-a854-b3d4c457bb87,9750.43,2025-09-08T19:19:03.782789Z,https://picsum.photos/200/300?image=80,,SRID=4326;POINT(3.9708929154150714 9.092144153644412),True,2025-09-08T20:19:03.782789Z
01eb7dc6-0157-4719-b968-675a3c4fc5b6,92021eba-62bc-404e-b54a-59e4ffe9171a,738b9849-27fd-4b11-9504-00b5daf86ced,6614.84,2025-09-09T19:19:03.782799Z,,,SRID=4326;POINT(5.4750998722107385 10.550532411064708),False,2025-09-09T19:35:03.782799Z
4dc53c0e-2b50-4ad9-90c4-d5c67fda0e39,bd0ff200-4a48-42a3-94c6-335c94ce412e,738b9849-27fd-4b11-9504-00b5daf86ced,2325.6,2025-08-12T19:19:03.782808Z,,,SRID=4326;POINT(4.5065478784793935 9.54783270887488),False,2025-08-12T19:28:03.782808Z
172c17ae-ecfd-4591-91b9-174e0bbb56c6,e0e60a3a-bd60-441a-b870-8db75abce9d3,4646944b-b09d-497d-bf6c-8cd5a9ece57f,5903.66,2025-08-31T19:19:03.782817Z,,Customer skill theory hand.,SRID=4326;POINT(5.5900126966951245 10.553150946767598),True,2025-08-31T20:00:03.782817Z
4d32e6a0-213a-4f50-bf9d-8b53e1930ca5,2278d2e3-a8c9-40d4-a1fb-efe1133b6f7b,98096be2-ec9f-42cd-bec0-54f54b48c219,6200.2,2025-08-14T19:19:03.782836Z,,,SRID=4326;POINT(3.59323824339759 8.545952344875323),True,2025-08-14T20:03:03.782836Z
eeaf7cc3-2598-44a1-a67f-e311a28ec202,d4ae1e47-677b-440a-a1b6-e59158ed41eb,88aab07d-65ad-43ca-95b4-81031d7605d0,9822.97,2025-08-13T19:19:03.782846Z,https://picsum.photos/200/300?image=85,,SRID=4326;POINT(5.417221635218231 10.577462134357637),False,2025-08-13T20:18:03.782846Z
